timestep,node,infected,risky
29,207287492,1,0
29,209407174,1,0
29,45178062,1,1
29,213200089,0,1
29,81196252,1,0
29,185591004,0,1
29,189574367,1,0
29,35218662,1,0
29,212577516,1,0
29,58756332,1,0
29,5985520,1,0
29,195757297,1,0
29,235689203,0,0
29,82238712,1,0
29,218975482,0,0
29,103496962,0,0
29,152786182,1,0
29,46486792,1,0
29,220902665,1,0
29,225555724,1,0
29,115037452,1,0
29,207265038,1,0
29,161041682,1,0
29,191966482,1,0
29,220867862,1,0
29,3710232,0,0
29,188527897,1,0
29,190717209,1,0
29,182574366,1,0
29,205874466,1,0
29,53695782,1,0
29,190055719,1,0
29,10716469,0,0
29,43871542,1,0
29,188671296,1,0
29,221259073,0,0
29,212770120,0,0
29,218062154,1,0
29,58619242,1,0
29,28245362,1,0
29,14173571,1,0
29,211363204,1,0
29,11462026,1,0
29,202597783,0,0
29,207420826,0,0
29,3614107,1,0
29,212108700,1,0
29,11742625,1,0
29,197066151,1,0
29,35235252,0,0
29,9831878,1,0
29,8979910,1,0
29,10743245,1,0
29,140103122,0,0
29,96869842,1,0
29,113362402,1,0
29,9999847,0,0
29,118484462,0,0
29,216780271,1,0
29,8809972,1,0
29,216927741,1,0
29,205954558,1,0
29,11107841,0,0
29,210818574,1,0
29,113655312,1,0
29,208352792,1,0
29,10055195,1,0
29,224165408,1,0
29,208188965,1,0
29,208389674,1,0
29,229418539,1,0
29,9043499,1,0
29,208125485,1,0
29,182763054,1,0
29,58682932,0,0
29,225949237,1,0
29,209432118,1,0
29,206624315,1,0
29,195288637,1,0
29,206282306,1,0
29,223348295,1,0
29,211621454,1,0
29,2573903,1,0
29,216186447,1,0
29,199104094,1,0
29,41473632,1,0
29,34633322,1,0
29,211377778,1,0
29,104091252,1,0
29,70403712,1,0
29,233387655,1,0
29,179019412,1,0
29,183015093,0,0
29,198399671,0,0
29,9475768,1,0
29,187025081,1,0
29,9422523,1,0
29,17319611,0,0
29,219764412,1,0
29,4720318,1,0
29,204097214,1,0
29,227530431,1,0
29,188589763,1,0
29,209360581,1,0
29,32671432,1,0
29,50452172,1,0
29,74272472,1,0
29,161847002,1,0
29,62662372,1,0
29,9455335,1,0
29,217476844,0,0
29,211400429,1,0
29,10514162,1,0
29,10878718,1,0
29,189431560,1,0
29,28294922,1,0
29,6055703,1,0
29,177731352,1,0
29,202919711,0,0
29,221724454,1,0
29,204318533,1,0
29,31901512,0,0
29,1726285,1,0
29,221830992,1,0
29,72367952,1,0
29,13614935,1,0
29,11173720,1,0
29,224483168,1,0
29,221437801,1,0
29,186247021,0,0
29,190076793,1,0
29,183119747,1,0
29,5166997,1,0
29,211611544,0,0
29,110905242,0,0
29,5838751,1,0
29,198309808,1,0
29,214323124,1,0
29,13260727,1,0
29,137230272,1,0
29,238696387,1,0
29,192419782,1,0
29,216092618,1,0
29,45002702,1,0
29,206280668,1,0
29,237311969,1,0
29,187496418,1,0
29,8869875,1,0
29,226897907,1,0
29,196614133,1,0
29,195569654,1,0
29,217679870,1,0
29,228655199,1,0
29,210011139,1,0
29,213008387,0,0
29,13018119,1,0
29,30936082,1,0
29,26706942,1,0
29,227805212,1,0
29,172136492,1,0
29,205502516,0,0
29,206590005,1,0
29,149104712,1,0
29,3834957,1,0
29,53054542,1,0
29,53452882,0,0
29,21489751,1,0
29,93765722,1,0
29,184029284,0,0
29,100333672,1,0
29,14631019,1,0
29,202105967,1,0
29,97593462,1,0
29,10575998,1,0
29,4695167,1,0
29,48947332,0,0
29,224332940,1,0
29,188179597,1,0
29,106513552,1,0
29,7631008,1,0
29,189350049,0,0
29,197068964,1,0
29,188534952,1,0
29,185881770,0,0
29,7599276,1,0
29,155052242,1,0
29,185407708,0,0
29,205196518,1,0
29,207298792,1,0
29,208853225,0,0
29,190211306,1,0
29,185439469,1,0
29,178011382,1,0
29,197934327,1,0
29,66358532,1,0
29,201497860,1,0
29,9611536,1,0
29,207293721,1,0
29,11778333,1,0
29,20531501,1,0
29,198499631,1,0
29,207854895,1,0
29,195896627,0,0
29,190896444,1,0
29,205576520,0,0
29,16136521,1,0
29,184530249,1,0
29,213226825,1,0
29,229030228,1,0
29,205933914,1,0
29,223569254,0,0
29,199930215,1,0
29,227770731,0,0
29,182531437,1,0
29,194629997,0,0
29,150039922,1,0
29,206922099,1,0
29,73959802,1,0
29,7227770,1,0
29,185576827,1,0
29,189671808,1,0
29,83808642,0,0
29,214078851,1,0
29,190044564,1,0
29,203912599,1,0
29,13587871,1,0
29,218064297,1,0
29,144590252,1,0
29,12098992,1,0
29,25185712,1,0
29,185471408,0,0
29,227981745,0,0
29,182997429,0,0
29,61238712,1,0
29,6779322,1,0
29,198894011,1,0
29,101674432,1,0
29,59738562,1,0
29,14621123,1,0
29,219462083,1,0
29,230279623,1,0
29,123283912,1,0
29,213028297,1,0
29,183783884,1,0
29,220831181,1,0
29,28045782,1,0
29,192668123,1,0
29,12394991,1,0
29,211479025,1,0
29,215293429,1,0
29,201647608,1,0
29,202684920,1,0
29,189837818,1,0
29,198733304,1,0
29,229115387,1,0
29,14105085,1,0
29,63998462,1,0
29,14607883,1,0
29,186378767,1,0
29,59475472,1,0
29,57803282,0,0
29,8403475,1,0
29,9124374,1,0
29,220768796,1,0
29,14415392,1,0
29,218470947,0,0
29,182751789,1,0
29,29493812,1,0
29,161786432,1,0
29,214146636,1,0
29,216018514,1,0
29,10596950,1,0
29,73895512,1,0
29,15298141,1,0
29,191098462,1,0
29,183423583,0,0
29,196945510,1,0
29,179364462,1,0
29,176407152,1,0
29,199012976,1,0
29,186662514,1,0
29,195203706,1,0
29,108678782,1,0
29,199842432,1,0
29,9795205,0,0
29,9246344,1,0
29,413321,1,0
29,226206347,1,0
29,226058893,1,0
29,7964302,1,0
29,198394510,1,0
29,158069392,1,0
29,13379218,1,0
29,136264352,1,0
29,7984807,1,0
29,209843887,1,0
29,224808631,1,0
29,13533889,1,0
29,186137286,0,0
29,216963792,1,0
29,164229842,1,0
29,183381715,1,0
29,60613332,1,0
29,193563349,1,0
29,209378020,1,0
29,6595301,1,0
29,214482662,1,0
29,185874155,0,0
29,228677357,1,0
29,228848370,1,0
29,173228792,1,0
29,30753532,1,0
29,119562002,1,0
29,166085402,1,0
29,13815593,1,0
29,13125423,1,0
29,6841143,1,0
29,196792121,1,0
29,105594682,1,0
29,112175942,1,0
29,106022732,1,0
29,189613918,1,0
29,11114354,1,0
29,224506741,1,0
29,93868922,1,0
29,137821062,1,0
29,233754508,1,0
29,189397906,1,0
29,91021212,0,0
29,74011552,1,0
29,201161632,1,0
29,221735839,1,0
29,226111392,1,0
29,234595237,0,0
29,6042535,0,0
29,4128698,1,0
29,130952122,0,0
29,230694847,0,0
29,232869824,1,0
29,19658701,1,0
29,121615312,1,0
29,224399317,0,0
29,214844397,1,0
29,11901946,1,0
29,111622142,1,0
29,213745765,1,0
29,197928971,0,0
29,11863051,1,0
29,184231948,0,0
29,92069902,0,0
29,183847951,1,0
29,105281552,1,0
29,205708300,1,0
29,209074193,1,0
29,201314326,1,0
29,200526872,1,0
29,221789220,0,0
29,220484652,0,0
29,210934831,1,0
29,35074102,1,0
29,24446012,0,0
29,225240127,0,0
29,10261574,0,0
29,195158087,1,0
29,185909326,1,0
29,201390176,1,0
29,227700839,1,0
29,198396008,1,0
29,211709033,0,0
29,215523433,1,0
29,12896366,1,0
29,210080880,1,0
29,212933746,0,0
29,13985911,1,0
29,205305981,1,0
29,198097027,0,0
29,207006853,0,0
29,194290824,0,0
29,192364686,1,0
29,236261522,1,0
29,19452051,1,0
29,13724820,1,0
29,219048088,1,0
29,221314205,1,0
29,212623518,1,0
29,214769824,1,0
29,214184103,0,0
29,160278702,1,0
29,76402872,1,0
29,187749564,1,0
29,192229571,1,0
29,201336011,1,0
29,216459467,1,0
29,207762638,1,0
29,202656982,1,0
29,219747546,0,0
29,213445859,0,0
29,197731563,0,0
29,230942958,1,0
29,4801776,0,0
29,233679088,1,0
29,201454843,1,0
29,185489661,1,0
29,217228541,1,0
29,195435788,1,0
29,231331086,1,0
29,54215962,0,0
29,215840029,1,0
29,222348578,0,0
29,15519011,0,0
29,6770985,1,0
29,219288875,1,0
29,185565488,1,0
29,205993266,1,0
29,203314488,1,0
29,3914044,0,0
29,222831936,1,0
29,215738689,1,0
29,231313741,0,0
29,217865556,1,0
29,32741722,1,0
29,216750436,0,0
29,206096745,1,0
29,187174255,1,0
29,213405039,0,0
29,195523953,1,0
29,207502711,0,0
29,211053955,1,0
29,3190152,1,0
29,220850569,1,0
29,55696782,0,0
29,227473810,1,0
29,229691807,1,0
29,231316897,0,0
29,217723299,1,0
29,191112612,1,0
29,128294312,1,0
29,182121902,1,0
29,87567792,1,0
29,210754994,0,0
29,224243134,1,0
30,195657825,1,0
30,14670871,1,0
30,81247262,1,0
30,225795116,1,0
30,194923584,1,0
30,193256517,1,0
30,182873170,1,0
30,22535251,1,0
30,198233173,1,0
30,204655705,1,0
30,205233254,1,0
30,228998249,1,0
30,14486634,1,0
30,104160362,1,0
30,231320697,1,0
30,134601852,1,0
30,206261374,1,0
30,208813186,1,0
30,220028036,1,0
30,146791582,1,0
30,128674982,1,0
30,14687401,1,0
30,183528621,1,0
30,7670958,1,0
30,192867505,1,0
30,198548663,1,0
30,192404675,1,0
30,202566856,1,0
30,15359191,1,0
30,197901531,1,0
30,209775846,1,0
30,232746220,1,0
30,6515953,1,0
30,192863475,1,0
30,8813813,1,0
30,200043768,1,0
30,156626172,1,0
30,83381502,1,0
30,53566722,1,0
30,8346884,1,0
30,60857612,1,0
30,206843171,1,0
30,206400804,1,0
30,228125989,1,0
30,206900520,1,0
30,163802412,1,0
30,206286130,0,1
30,223333685,1,0
30,113528122,1,0
30,210058571,1,0
30,12266827,1,0
30,49724752,1,0
30,196386128,1,0
30,93060442,1,0
30,138128732,1,0
30,44903772,1,0
30,197541214,1,0
30,206159203,1,0
30,204184942,1,0
30,62106992,1,0
30,215952752,1,0
30,5655924,1,0
30,107126142,1,0
30,94461312,1,0
30,13962628,1,0
30,196271495,1,0
30,167296392,1,0
30,193752457,1,0
30,195390861,1,0
30,138382742,1,0
30,184704407,1,0
30,10026392,1,0
30,12258718,1,0
30,231812516,1,0
30,203836837,1,0
30,190672293,1,0
30,195145131,1,0
30,228625838,1,0
30,206179761,1,0
30,210931124,1,0
30,13991355,1,0
30,150289852,1,0
30,221838783,1,0
30,191765963,1,0
30,59162062,1,0
30,184999379,0,1
30,100343252,1,0
30,163565012,1,0
30,230837722,1,0
30,211840475,1,0
30,146451932,1,0
30,207023582,1,0
30,201948638,1,0
30,198385125,1,0
30,207908326,1,0
30,200695272,1,0
30,114757102,1,0
30,30854652,1,0
30,208625151,1,0
30,237567497,1,0
30,59264522,1,0
30,184626697,1,0
30,221998611,1,0
30,11247133,1,0
30,221191725,1,0
30,5652014,1,0
30,224386605,1,0
30,223055408,1,0
30,181292592,1,0
30,188857906,1,0
30,200625715,1,0
30,205270580,1,0
30,231054908,1,0
30,189718080,1,0
30,3612228,1,0
30,205233737,1,0
30,14229085,1,0
30,191233632,1,0
30,196669034,1,0
30,207240812,1,0
30,65072762,1,0
30,217714304,1,0
30,197598849,1,0
30,184012417,1,0
30,136097412,1,0
30,211086982,1,0
30,230669960,1,0
30,11808392,1,0
30,194875027,1,0
30,198385300,1,0
30,185790102,1,0
30,84201112,1,0
30,213073561,1,0
30,200498845,1,0
30,183799454,1,0
30,188649123,1,0
30,206835363,1,0
30,229519013,1,0
30,120147622,1,0
30,59465382,1,0
30,226393774,1,0
30,144256692,1,0
30,191159999,1,0
30,14225093,1,0
30,212623048,1,0
30,16019151,1,0
30,113798872,1,0
30,194338521,1,0
30,186187494,1,0
30,220225255,1,0
30,51490542,1,0
30,103288562,1,0
30,188567282,0,1
30,10743543,1,0
30,9219838,1,0
30,200052480,1,0
30,158002952,1,0
30,4353803,1,0
30,214241035,1,0
30,199499533,1,0
30,205913902,1,0
30,187273009,1,0
30,220843827,1,0
30,108670772,1,0
30,208174900,1,0
30,184991548,0,1
30,198205248,1,0
30,187256640,1,0
30,43712322,1,0
30,78520132,1,0
30,186904388,1,0
30,189685577,1,0
30,203468630,1,0
30,18943841,1,0
30,205496163,1,0
30,203730789,1,0
30,8785766,0,1
30,192229223,1,0
30,197234536,1,0
30,188100470,1,0
30,49397622,1,0
30,6057849,1,0
30,149172092,0,1
30,175300482,1,0
30,3436418,0,1
30,196095880,1,0
30,208965513,1,0
30,208015243,1,0
30,158465932,1,0
30,54914962,1,0
30,225509283,1,0
30,185409444,1,0
30,156270502,1,0
30,192032680,1,0
30,130158522,1,0
30,188190655,1,0
30,230285247,1,0
30,230969285,1,0
30,225226693,1,0
30,200548296,1,0
30,188530638,1,0
30,227524561,1,0
30,188010474,1,0
30,216489965,1,0
30,6758382,1,0
30,11149295,1,0
30,202424309,1,0
30,233426938,1,0
30,209453152,1,0
30,128991232,1,0
30,146040842,1,0
30,188194830,1,0
30,226779164,1,0
30,137420832,0,1
30,140965932,1,0
30,211365934,1,0
30,201822256,1,0
30,98742322,1,0
30,20238391,1,0
30,199290936,1,0
30,215619639,0,1
30,13547579,1,0
30,199602237,1,0
30,14532681,1,0
30,188297294,1,0
30,21563471,1,0
30,156086352,1,0
30,187254868,1,0
30,38506582,1,0
30,56997982,1,0
30,9105503,1,0
30,221423715,1,0
30,7485542,1,0
30,148211832,1,0
30,12505220,1,0
30,190939281,1,0
30,81924252,1,0
30,95860892,1,0
30,187639969,1,0
30,2179235,1,0
30,198066340,1,0
30,129122472,1,0
30,12925101,1,0
30,202119345,1,0
30,207370422,1,0
30,191758521,1,0
30,82284732,1,0
30,29532352,1,0
30,10758349,1,0
30,216723661,1,0
30,43573462,1,0
30,203055322,1,0
30,220555487,1,0
30,174031072,1,0
30,210137314,1,0
30,33155302,1,0
30,14051566,1,0
30,224954611,1,0
30,159654132,1,0
30,1962233,1,0
30,189401341,1,1
30,208840957,1,0
30,208066820,1,0
30,217663750,1,0
30,10066189,0,1
30,208083240,1,0
30,187572521,1,0
30,209099058,1,0
30,6961459,1,0
30,210807107,1,0
30,203192644,1,0
30,188348741,1,0
30,198117708,1,0
30,109089102,1,0
30,185532751,1,1
30,8921426,1,0
30,191512916,1,0
30,37118292,1,0
30,213901653,1,0
30,174057822,1,0
30,191220068,1,0
30,45298022,1,0
30,13678954,1,0
30,7559534,1,0
30,15284591,1,0
30,215179635,1,0
30,194742643,1,0
30,191621498,1,0
30,211190144,1,0
30,5173635,1,0
30,28608902,1,0
30,93983122,1,0
30,207499677,1,0
30,228370847,1,0
30,41855402,1,0
30,146112942,1,0
30,210649524,0,1
30,635319,1,0
30,13273531,1,0
30,5579198,1,0
30,220297664,1,0
30,8079808,1,0
30,71424452,1,0
30,150907332,1,0
30,6603223,1,0
30,208253400,1,0
30,10553819,1,0
30,229693920,1,0
30,209660386,1,0
30,190761456,1,0
30,130988532,1,0
30,205535742,1,0
30,13687304,1,0
30,226310667,1,0
30,64455192,1,0
30,226128410,1,0
30,207583772,0,1
30,32809502,1,0
30,224336417,1,0
30,195951151,1,0
30,125274672,1,0
30,53516852,1,0
30,211006026,1,0
30,233859668,1,0
30,110832222,1,0
30,137261662,1,0
30,195301990,1,0
30,212243049,1,0
30,179884652,0,1
30,227414637,1,0
30,222288505,1,0
30,212054650,1,0
30,177009282,0,1
30,209447556,1,0
30,229831302,1,0
30,85715592,1,0
30,13582987,1,0
30,11416204,1,0
30,184586892,1,0
30,200790668,1,0
30,8473236,1,0
30,201800343,1,0
30,33198752,1,0
30,121705122,1,0
30,195574437,1,0
30,4602540,1,0
30,57041582,1,0
30,181531312,0,1
30,183556787,1,0
30,9702068,1,0
30,44927672,1,0
30,228682424,1,0
30,223312572,0,1
30,196725445,1,0
30,58950342,1,0
30,207563463,1,0
30,12229328,1,0
30,109826772,1,0
30,195654361,0,1
30,9745115,1,0
30,13501170,1,0
30,161561332,1,0
30,205257465,1,0
30,137411322,1,0
30,33628922,1,0
30,207788795,1,0
30,203281152,1,0
30,227480320,1,0
30,209216260,1,0
30,12757769,1,0
30,99924752,1,0
30,40221462,1,0
30,213568281,1,0
30,200735518,1,0
30,223910698,0,1
30,41954092,1,0
30,212038445,1,0
30,198380339,1,0
30,6765365,1,0
30,11221820,1,0
30,149975872,1,0
30,226437965,1,0
30,222712658,0,1
30,9278294,0,1
30,223738717,1,0
30,223646557,0,1
30,47618912,1,0
30,216267622,0,1
30,210561896,0,1
30,227869544,1,0
30,10234731,1,0
30,207401844,1,0
30,131523452,1,0
30,192033663,1,0
30,119628682,1,0
30,98198412,0,1
30,189633429,1,0
30,216955806,0,1
30,33659822,1,0
30,202787758,1,0
30,13702065,1,0
30,216421300,0,1
30,233675700,1,0
30,14390209,0,1
30,190026711,1,0
30,229188569,0,1
30,208350173,1,0
30,51485662,1,0
30,229692381,1,0
30,4088809,1,0
30,38591482,0,1
30,208176128,1,1
30,140274692,1,0
30,193248264,1,0
30,91626512,1,0
30,198188049,1,0
30,111592472,0,1
30,190147610,1,0
30,213568542,1,0
30,204524586,1,0
30,7726130,1,0
30,3380276,1,0
30,205704257,1,1
30,154920002,1,0
30,14160964,1,0
30,124310602,1,0
30,81970252,0,1
30,206296158,1,0
30,9340001,1,0
30,126323812,1,0
30,185422955,1,0
30,184792175,1,0
30,201774191,1,0
30,10083446,0,1
30,72379512,0,1
30,100099192,1,0
30,59892862,1,1
30,221385858,1,0
30,215876742,1,0
30,216034438,1,0
30,205677713,0,1
30,198067348,1,0
30,83029142,0,1
30,183223448,1,0
30,192965786,1,0
30,49743012,1,0
30,13667508,1,0
30,229717183,1,0
30,183297218,0,1
30,207287492,1,0
30,209407174,1,0
30,45178062,1,0
30,213200089,1,1
30,81196252,1,0
30,185591004,1,1
30,189574367,1,0
30,35218662,1,0
30,212577516,1,0
30,58756332,1,0
30,5985520,1,0
30,195757297,1,0
30,235689203,0,1
30,82238712,1,0
30,218975482,0,1
30,103496962,0,1
30,152786182,1,0
30,46486792,1,0
30,220902665,1,0
30,225555724,1,0
30,115037452,1,0
30,207265038,1,0
30,161041682,1,0
30,191966482,1,0
30,220867862,1,0
30,3710232,1,1
30,188527897,1,0
30,190717209,1,0
30,182574366,1,0
30,205874466,1,0
30,53695782,1,0
30,190055719,1,0
30,10716469,0,1
30,43871542,1,0
30,188671296,1,0
30,221259073,0,1
30,212770120,0,1
30,218062154,1,0
30,58619242,1,0
30,28245362,1,0
30,14173571,1,0
30,211363204,1,0
30,11462026,1,0
30,202597783,0,0
30,207420826,0,0
30,3614107,1,0
30,212108700,1,0
30,11742625,1,0
30,197066151,1,0
30,35235252,0,0
30,9831878,1,0
30,8979910,1,0
30,10743245,1,0
30,140103122,0,0
30,96869842,1,0
30,113362402,1,0
30,9999847,1,0
30,118484462,0,0
30,216780271,1,0
30,8809972,1,0
30,216927741,1,0
30,205954558,1,0
30,11107841,0,0
30,210818574,1,0
30,113655312,1,0
30,208352792,1,0
30,10055195,1,0
30,224165408,1,0
30,208188965,1,0
30,208389674,1,0
30,229418539,1,0
30,9043499,1,0
30,208125485,1,0
30,182763054,1,0
30,58682932,0,0
30,225949237,1,0
30,209432118,1,0
30,206624315,1,0
30,195288637,1,0
30,206282306,1,0
30,223348295,1,0
30,211621454,1,0
30,2573903,1,0
30,216186447,1,0
30,199104094,1,0
30,41473632,1,0
30,34633322,1,0
30,211377778,1,0
30,104091252,1,0
30,70403712,1,0
30,233387655,1,0
30,179019412,1,0
30,183015093,0,0
30,198399671,0,0
30,9475768,1,0
30,187025081,1,0
30,9422523,1,0
30,17319611,0,0
30,219764412,1,0
30,4720318,1,0
30,204097214,1,0
30,227530431,1,0
30,188589763,1,0
30,209360581,1,0
30,32671432,1,0
30,50452172,1,0
30,74272472,1,0
30,161847002,1,0
30,62662372,1,0
30,9455335,1,0
30,217476844,0,0
30,211400429,1,0
30,10514162,1,0
30,10878718,1,0
30,189431560,1,0
30,28294922,1,0
30,6055703,1,0
30,177731352,1,0
30,202919711,1,0
30,221724454,1,0
30,204318533,1,0
30,31901512,0,0
30,1726285,1,0
30,221830992,1,0
30,72367952,1,0
30,13614935,1,0
30,11173720,1,0
30,224483168,1,0
30,221437801,1,0
30,186247021,0,0
30,190076793,1,0
30,183119747,1,0
30,5166997,1,0
30,211611544,0,0
30,110905242,0,0
30,5838751,1,0
30,198309808,1,0
30,214323124,1,0
30,13260727,1,0
30,137230272,1,0
30,238696387,1,0
30,192419782,1,0
30,216092618,1,0
30,45002702,1,0
30,206280668,1,0
30,237311969,1,0
30,187496418,1,0
30,8869875,1,0
30,226897907,1,0
30,196614133,1,0
30,195569654,1,0
30,217679870,1,0
30,228655199,1,0
30,210011139,1,0
30,213008387,0,0
30,13018119,1,0
30,30936082,1,0
30,26706942,1,0
30,227805212,1,0
30,172136492,1,0
30,205502516,0,0
30,206590005,1,0
30,149104712,1,0
30,3834957,1,0
30,53054542,1,0
30,53452882,0,0
30,21489751,1,0
30,93765722,1,0
30,184029284,0,0
30,100333672,1,0
30,14631019,1,0
30,202105967,1,0
30,97593462,1,0
30,10575998,1,0
30,4695167,1,0
30,48947332,0,0
30,224332940,1,0
30,188179597,1,0
30,106513552,1,0
30,7631008,1,0
30,189350049,0,0
30,197068964,1,0
30,188534952,1,0
30,185881770,1,0
30,7599276,1,0
30,155052242,1,0
30,185407708,0,0
30,205196518,1,0
30,207298792,1,0
30,208853225,0,0
30,190211306,1,0
30,185439469,1,0
30,178011382,1,0
30,197934327,1,0
30,66358532,1,0
30,201497860,1,0
30,9611536,1,0
30,207293721,1,0
30,11778333,1,0
30,20531501,1,0
30,198499631,1,0
30,207854895,1,0
30,195896627,0,0
30,190896444,1,0
30,205576520,0,0
30,16136521,1,0
30,184530249,1,0
30,213226825,1,0
30,229030228,1,0
30,205933914,1,0
30,223569254,0,0
30,199930215,1,0
30,227770731,0,0
30,182531437,1,0
30,194629997,1,0
30,150039922,1,0
30,206922099,1,0
30,73959802,1,0
30,7227770,1,0
30,185576827,1,0
30,189671808,1,0
30,83808642,0,0
30,214078851,1,0
30,190044564,1,0
30,203912599,1,0
30,13587871,1,0
30,218064297,1,0
30,144590252,1,0
30,12098992,1,0
30,25185712,1,0
30,185471408,0,0
30,227981745,0,0
30,182997429,0,0
30,61238712,1,0
30,6779322,1,0
30,198894011,1,0
30,101674432,1,0
30,59738562,1,0
30,14621123,1,0
30,219462083,1,0
30,230279623,1,0
30,123283912,1,0
30,213028297,1,0
30,183783884,1,0
30,220831181,1,0
30,28045782,1,0
30,192668123,1,0
30,12394991,1,0
30,211479025,1,0
30,215293429,1,0
30,201647608,1,0
30,202684920,1,0
30,189837818,1,0
30,198733304,1,0
30,229115387,1,0
30,14105085,1,0
30,63998462,1,0
30,14607883,1,0
30,186378767,1,0
30,59475472,1,0
30,57803282,0,0
30,8403475,1,0
30,9124374,1,0
30,220768796,1,0
30,14415392,1,0
30,218470947,0,0
30,182751789,1,0
30,29493812,1,0
30,161786432,1,0
30,214146636,1,0
30,216018514,1,0
30,10596950,1,0
30,73895512,1,0
30,15298141,1,0
30,191098462,1,0
30,183423583,0,0
30,196945510,1,0
30,179364462,1,0
30,176407152,1,0
30,199012976,1,0
30,186662514,1,0
30,195203706,1,0
30,108678782,1,0
30,199842432,1,0
30,9795205,0,0
30,9246344,1,0
30,413321,1,0
30,226206347,1,0
30,226058893,1,0
30,7964302,1,0
30,198394510,1,0
30,158069392,1,0
30,13379218,1,0
30,136264352,1,0
30,7984807,1,0
30,209843887,1,0
30,224808631,1,0
30,13533889,1,0
30,186137286,0,0
30,216963792,1,0
30,164229842,1,0
30,183381715,1,0
30,60613332,1,0
30,193563349,1,0
30,209378020,1,0
30,6595301,1,0
30,214482662,1,0
30,185874155,0,0
30,228677357,1,0
30,228848370,1,0
30,173228792,1,0
30,30753532,1,0
30,119562002,1,0
30,166085402,1,0
30,13815593,1,0
30,13125423,1,0
30,6841143,1,0
30,196792121,1,0
30,105594682,1,0
30,112175942,1,0
30,106022732,1,0
30,189613918,1,0
30,11114354,1,0
30,224506741,1,0
30,93868922,1,0
30,137821062,1,0
30,233754508,1,0
30,189397906,1,0
30,91021212,0,0
30,74011552,1,0
30,201161632,1,0
30,221735839,1,0
30,226111392,1,0
30,234595237,0,0
30,6042535,0,0
30,4128698,1,0
30,130952122,0,0
30,230694847,0,0
30,232869824,1,0
30,19658701,1,0
30,121615312,1,0
30,224399317,0,0
30,214844397,1,0
30,11901946,1,0
30,111622142,1,0
30,213745765,1,0
30,197928971,0,0
30,11863051,1,0
30,184231948,0,0
30,92069902,0,0
30,183847951,1,0
30,105281552,1,0
30,205708300,1,0
30,209074193,1,0
30,201314326,1,0
30,200526872,1,0
30,221789220,0,0
30,220484652,0,0
30,210934831,1,0
30,35074102,1,0
30,24446012,0,0
30,225240127,0,0
30,10261574,0,0
30,195158087,1,0
30,185909326,1,0
30,201390176,1,0
30,227700839,1,0
30,198396008,1,0
30,211709033,0,0
30,215523433,1,0
30,12896366,1,0
30,210080880,1,0
30,212933746,0,0
30,13985911,1,0
30,205305981,1,0
30,198097027,0,0
30,207006853,0,0
30,194290824,1,0
30,192364686,1,0
30,236261522,1,0
30,19452051,1,0
30,13724820,1,0
30,219048088,1,0
30,221314205,1,0
30,212623518,1,0
30,214769824,1,0
30,214184103,0,0
30,160278702,1,0
30,76402872,1,0
30,187749564,1,0
30,192229571,1,0
30,201336011,1,0
30,216459467,1,0
30,207762638,1,0
30,202656982,1,0
30,219747546,0,0
30,213445859,0,0
30,197731563,0,0
30,230942958,1,0
30,4801776,0,0
30,233679088,1,0
30,201454843,1,0
30,185489661,1,0
30,217228541,1,0
30,195435788,1,0
30,231331086,1,0
30,54215962,0,0
30,215840029,1,0
30,222348578,0,0
30,15519011,0,0
30,6770985,1,0
30,219288875,1,0
30,185565488,1,0
30,205993266,1,0
30,203314488,1,0
30,3914044,0,0
30,222831936,1,0
30,215738689,1,0
30,231313741,0,0
30,217865556,1,0
30,32741722,1,0
30,216750436,0,0
30,206096745,1,0
30,187174255,1,0
30,213405039,0,0
30,195523953,1,0
30,207502711,0,0
30,211053955,1,0
30,3190152,1,0
30,220850569,1,0
30,55696782,0,0
30,227473810,1,0
30,229691807,1,0
30,231316897,0,0
30,217723299,1,0
30,191112612,1,0
30,128294312,1,0
30,182121902,1,0
30,87567792,1,0
30,210754994,0,0
30,224243134,1,0
31,195657825,1,0
31,14670871,1,0
31,81247262,1,0
31,225795116,1,0
31,194923584,1,0
31,193256517,1,0
31,182873170,1,0
31,22535251,1,0
31,198233173,1,0
31,204655705,1,0
31,205233254,1,0
31,228998249,1,0
31,14486634,1,0
31,104160362,1,0
31,231320697,1,0
31,134601852,1,0
31,206261374,1,0
31,208813186,1,0
31,220028036,1,0
31,146791582,1,0
31,128674982,1,0
31,14687401,1,0
31,183528621,1,0
31,7670958,1,0
31,192867505,1,0
31,198548663,1,0
31,192404675,1,0
31,202566856,1,0
31,15359191,1,0
31,197901531,1,0
31,209775846,1,0
31,232746220,1,0
31,6515953,1,0
31,192863475,1,0
31,8813813,1,0
31,200043768,1,0
31,156626172,1,0
31,83381502,1,0
31,53566722,1,0
31,8346884,1,0
31,60857612,1,0
31,206843171,1,0
31,206400804,1,0
31,228125989,1,0
31,206900520,1,0
31,163802412,1,0
31,206286130,0,1
31,223333685,1,0
31,113528122,1,0
31,210058571,1,0
31,12266827,1,0
31,49724752,1,0
31,196386128,1,0
31,93060442,1,0
31,138128732,1,0
31,44903772,1,0
31,197541214,1,0
31,206159203,1,0
31,204184942,1,0
31,62106992,1,0
31,215952752,1,0
31,5655924,1,0
31,107126142,1,0
31,94461312,1,0
31,13962628,1,0
31,196271495,1,0
31,167296392,1,0
31,193752457,1,0
